popularity,followers,Danceability,Energy,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo
65,610215,0.674,0.824,-4.74,1,0.0588,0.0309,0,0.0567,0.567,150.017
65,2659779,0.355,0.478,-8.323,1,0.0334,0.569,2.88E-06,0.194,0.271,102.967
65,2659779,0.563,0.722,-5.252,1,0.0407,0.313,0,0.393,0.801,150.039
65,2669291,0.705,0.702,-4.783,0,0.108,0.138,0,0.364,0.771,140.059
65,1869225,0.552,0.846,-4.912,1,0.342,0.0114,0,0.309,0.554,98.56
65,3638665,0.757,0.47,-7.722,1,0.125,0.0131,0.000224,0.109,0.32,88.047
65,1241073,0.471,0.924,-3.906,1,0.0586,0.00301,0,0.313,0.725,154.961
65,1368277,0.628,0.833,-4.126,0,0.0282,0.0079,1.48E-05,0.074,0.56,128.003
65,4110973,0.311,0.607,-6.578,1,0.11,0.0174,0,0.131,0.286,188.7
65,2659779,0.516,0.86,-5.856,1,0.0319,0.0327,0.000131,0.162,0.43,141.702
65,4295254,0.692,0.774,-2.48,0,0.0876,0.0623,0,0.873,0.349,134.952
65,7994695,0.703,0.723,-5.45,0,0.0412,0.0302,2.06E-06,0.126,0.288,104.969
65,2659779,0.431,0.876,-6.109,1,0.0658,0.0771,1.81E-05,0.0998,0.519,160
65,3638665,0.846,0.649,-6.849,0,0.0534,0.000341,0,0.0623,0.496,114.976
65,507047,0.784,0.473,-6.139,1,0.0523,0.33,0,0.278,0.635,128.014
65,1385381,0.691,0.776,-4.177,1,0.0341,0.458,1.68E-05,0.33,0.961,146.861
65,2659779,0.608,0.602,-6.346,1,0.0393,0.507,0,0.129,0.393,139.954
65,226925,0.688,0.782,-3.683,1,0.158,0.152,0,0.803,0.453,146.324
65,1514017,0.859,0.599,-5.254,1,0.0614,0.000362,8.2E-06,0.13,0.319,140.005
65,4295254,0.887,0.568,-5.853,1,0.323,0.00171,1.11E-05,0.0812,0.754,162.038
65,1612713,0.525,0.63,-6.673,1,0.0317,0.00119,0,0.146,0.236,106.978
65,801513,0.442,0.579,-6.484,1,0.145,0.489,1.04E-06,0.126,0.546,83.336
65,1612713,0.566,0.749,-4.435,1,0.0507,0.0574,0,0.388,0.503,134.909
65,389995,0.476,0.161,-11.665,0,0.0407,0.967,0.0381,0.109,0.0908,119.614
65,1612713,0.721,0.88,-3.896,0,0.0454,0.191,0,0.0769,0.655,110.021
65,1861711,0.59,0.829,-5.649,1,0.0419,0.0601,3.99E-05,0.19,0.704,144.099
65,1776747,0.608,0.841,-3.626,1,0.028,0.0028,0,0.0834,0.917,106.004
65,880785,0.422,0.34,-6.577,1,0.0351,0.877,1.77E-05,0.149,0.223,77.213
65,2659779,0.347,0.632,-6.998,1,0.0381,0.539,0.00226,0.121,0.285,74.257
65,1869225,0.517,0.811,-4.526,0,0.286,0.186,0,0.105,0.494,168.269
65,226925,0.778,0.547,-7.273,1,0.0489,0.346,0.000302,0.132,0.441,95.002
65,2339581,0.607,0.941,-6.163,1,0.0486,0.0217,0.071,0.119,0.414,144.04
65,2669291,0.802,0.837,-6.269,1,0.13,0.12,0,0.288,0.83,124.951
65,2659779,0.53,0.753,-5.551,1,0.0346,0.365,4.19E-05,0.269,0.38,123.979
65,3188210,0.684,0.455,-8.216,1,0.0307,0.215,1.08E-06,0.263,0.487,97.956
65,3638665,0.714,0.67,-6.053,0,0.0445,0.341,1.89E-06,0.0772,0.771,82.008
65,403278,0.499,0.797,-3.77,1,0.0554,0.199,0,0.0933,0.408,176.024
65,1241073,0.482,0.833,-5.611,1,0.0449,0.000346,0,0.365,0.74,148.039
65,3188210,0.622,0.593,-6.779,0,0.0363,0.00611,2.17E-05,0.263,0.374,75.025
65,1776747,0.469,0.673,-8.015,1,0.0337,0.418,1.41E-05,0.119,0.578,175.954
65,1241073,0.582,0.882,-4.256,1,0.0355,0.00189,1.03E-05,0.32,0.507,107.034
65,2339581,0.7,0.807,-5.711,0,0.029,0.000576,0.00488,0.0996,0.963,112.15
65,837748,0.77,0.801,-4.182,0,0.0336,0.00375,0.00281,0.0515,0.725,130.76
65,226925,0.565,0.73,-4.54,1,0.031,0.0879,0,0.0652,0.408,82.058
65,389995,0.565,0.243,-8.367,1,0.0317,0.758,8.82E-06,0.285,0.239,81.655
65,2669291,0.682,0.513,-6.312,0,0.396,0.0128,0,0.212,0.338,130.085
65,3638665,0.822,0.786,-4.196,0,0.37,0.214,1.17E-05,0.0505,0.876,106.986
65,2659779,0.557,0.856,-5.294,1,0.0687,0.0882,0.0326,0.681,0.846,133.527
65,2659779,0.639,0.875,-5.793,1,0.0372,0.0929,0,0.296,0.892,117.028
65,1368277,0.617,0.567,-4.188,1,0.0828,0.0584,0,0.0933,0.505,90.246
65,1869225,0.371,0.914,-3.413,1,0.0826,0.00667,0,0.265,0.646,144.887
65,3188210,0.648,0.515,-7.278,1,0.295,0.475,0,0.146,0.535,145.898
65,3041129,0.628,0.751,-7.041,0,0.0991,0.0105,0,0.119,0.44,159.965
65,261591,0.561,0.717,-4.623,0,0.0579,0.108,0,0.143,0.417,83.938
65,2669291,0.76,0.595,-6.366,1,0.0391,0.00544,0,0.241,0.361,131.497
65,1776747,0.374,0.657,-6.086,1,0.0325,0.0434,0,0.219,0.376,74.234
65,880785,0.57,0.689,-6.242,1,0.147,0.358,0,0.0819,0.568,100.087
65,71749,0.753,0.657,-3.061,1,0.0449,0.171,0,0.112,0.437,107.01
64,2345140,0.537,0.736,-4.721,0,0.0284,0.000659,0.00281,0.15,0.227,113.933
64,761960,0.785,0.431,-8.756,0,0.0364,0.123,0,0.0887,0.236,127.085
64,3319014,0.568,0.682,-5.781,1,0.0439,0.256,0,0.231,0.366,92.99
64,1168667,0.735,0.831,-5.898,1,0.0332,0.00166,0.217,0.291,0.756,123.017
64,612978,0.78,0.68,-6.081,1,0.0305,0.141,1.2E-05,0.138,0.594,118.026
64,1111514,0.665,0.714,-7.292,1,0.158,0.0246,0,0.119,0.0999,85.368
64,2712903,0.667,0.878,-4.797,1,0.0445,0.13,0,0.16,0.816,107.024
64,1142533,0.56,0.936,-5.835,1,0.0439,0.00847,0,0.161,0.371,112.96
64,144746,0.4,0.795,-3.731,0,0.461,0.119,0,0.159,0.702,190.097
64,2645141,0.732,0.788,-4.974,1,0.113,0.17,0,0.683,0.528,128.985
64,2189224,0.527,0.796,-5.111,0,0.062,0.017,0,0.0798,0.534,155.99
64,2119355,0.493,0.796,-3.971,1,0.0691,0.39,0,0.0957,0.644,159.988
64,792756,0.863,0.515,-7.243,0,0.243,0.0423,0,0.301,0.844,82.985
64,2189224,0.835,0.724,-4.624,1,0.057,0.0169,5.48E-06,0.0936,0.964,119.037
64,962686,0.748,0.767,-7.806,0,0.172,0.0267,0,0.334,0.519,133.929
64,1250986,0.723,0.784,-4.74,0,0.297,0.172,2.77E-06,0.685,0.556,94.216
64,1523358,0.489,0.763,-6.077,1,0.24,0.0158,0,0.42,0.362,173.822
64,2119355,0.606,0.656,-6.85,0,0.0361,0.0187,0.00654,0.44,0.454,126.044
64,2712903,0.5,0.225,-10.22,1,0.0302,0.842,0,0.112,0.355,173.788
64,962686,0.921,0.876,-4.673,0,0.0954,0.00211,0.0268,0.364,0.696,117.986
64,331534,0.829,0.51,-9.334,0,0.0369,0.00821,0.00143,0.0829,0.45,119.994
64,2597764,0.605,0.864,-5.365,1,0.0292,0.13,0.000827,0.113,0.736,122.918
64,2597764,0.546,0.776,-7.359,1,0.0352,0.403,0.00633,0.193,0.888,169.847
64,2712903,0.591,0.959,-2.515,1,0.057,0.103,0,0.779,0.86,163.883
64,1168667,0.557,0.886,-5.356,1,0.0302,0.0377,0.108,0.163,0.545,96.989
64,2597764,0.744,0.637,-4.483,1,0.0241,0.337,0.000222,0.0696,0.785,100.511
64,2712903,0.514,0.836,-3.663,1,0.0381,0.112,0,0.0878,0.501,143.888
64,792756,0.721,0.621,-4.378,1,0.306,0.00469,0.0103,0.199,0.568,159.967
64,2189224,0.822,0.905,-4.032,0,0.241,0.123,0,0.0496,0.674,128.014
64,962686,0.657,0.698,-5.47,1,0.17,0.288,0,0.14,0.788,140.098
64,2597764,0.592,0.761,-6.212,1,0.0284,0.2,1.4E-05,0.146,0.861,153.362
64,2597764,0.677,0.776,-5.933,1,0.0386,0.42,0.000689,0.0954,0.642,121.834
64,3523313,0.584,0.7,-4.251,1,0.0506,0.512,2.43E-05,0.13,0.549,163.953
64,2712903,0.721,0.819,-5.715,1,0.0269,0.413,0,0.196,0.867,96.02
64,3523313,0.492,0.641,-5.296,1,0.0448,0.459,0,0.0809,0.235,76.07
64,962686,0.793,0.618,-8.664,1,0.108,0.109,0,0.331,0.31,119.984
64,2712903,0.41,0.78,-5.391,1,0.0332,0.211,0,0.48,0.695,88.016
64,102877,0.831,0.783,-6.719,1,0.0527,0.079,1.27E-06,0.35,0.771,140.046
64,2597764,0.617,0.465,-7.945,1,0.0291,0.462,0.000308,0.0885,0.224,130.85
64,2189224,0.733,0.664,-6.163,1,0.295,0.102,0,0.191,0.557,148.005
64,2712903,0.739,0.696,-5.149,0,0.0247,0.0459,9.61E-05,0.107,0.492,97.004
64,49768,0.725,0.668,-7.286,0,0.055,0.0932,2.33E-06,0.112,0.566,82.966
64,778221,0.761,0.586,-5.368,1,0.359,0.0392,0,0.0558,0.719,149.804
64,710235,0.802,0.645,-6.181,0,0.0715,0.272,0,0.119,0.376,100.001
64,3523313,0.462,0.602,-4.167,1,0.0285,0.142,0,0.156,0.184,75.071
64,1619285,0.806,0.721,-5.167,0,0.215,0.197,0,0.209,0.781,94.967
64,2597764,0.663,0.814,-4.987,1,0.0466,0.0653,0.000252,0.0823,0.547,111.97
64,710235,0.308,0.769,-7.256,0,0.065,0.0331,0,0.214,0.488,81.853
64,532997,0.594,0.676,-5.808,1,0.344,0.135,0,0.163,0.472,143.477
64,792756,0.768,0.614,-6.024,0,0.368,0.445,0,0.117,0.606,75.753
64,1132415,0.674,0.932,-4.424,0,0.0859,0.0282,0.71,0.684,0.728,101.033
64,1259190,0.378,0.903,-4.538,1,0.0533,0.103,0.000285,0.134,0.457,115.616
64,3523313,0.285,0.462,-6.166,0,0.0291,0.428,5.61E-06,0.122,0.0923,142.365
64,1619285,0.624,0.766,-6.31,1,0.396,0.00494,0,0.107,0.714,91.727
64,1329796,0.471,0.733,-5.754,1,0.0535,0.00972,1.61E-05,0.0942,0.362,83.973
64,532997,0.643,0.594,-5.191,0,0.0312,0.0695,1.46E-05,0.115,0.195,118.037
64,1168667,0.609,0.807,-7.221,1,0.0972,0.00403,5.42E-06,0.0926,0.492,119.073
64,2645141,0.637,0.732,-6.209,0,0.0965,0.244,0,0.498,0.68,128.108
64,962686,0.753,0.881,-5.063,1,0.0688,0.0909,0,0.173,0.808,140.007
64,1610201,0.393,0.552,-3.526,1,0.0283,0.544,0,0.101,0.217,147.515
64,488543,0.774,0.473,-5.122,0,0.0569,0.221,0,0.222,0.416,97.953
64,2712903,0.727,0.914,-5.85,1,0.0743,0.617,0,0.596,0.784,106.021
64,792756,0.86,0.861,-7.131,0,0.307,0.0361,4.07E-05,0.113,0.79,143.184
64,418083,0.57,0.798,-4.92,1,0.0323,0.102,0.000128,0.178,0.671,103.303
64,2597764,0.502,0.792,-5.473,0,0.0335,0.304,0.0385,0.143,0.44,155.902
64,2119355,0.647,0.759,-5.468,0,0.12,0.00367,1.13E-05,0.0704,0.424,89.944
64,5118130,0.785,0.479,-10.247,1,0.362,0.0417,3.5E-05,0.334,0.727,87.691
64,58509,0.841,0.593,-7.846,1,0.0379,0.418,0,0.124,0.808,124.917
64,2597764,0.439,0.972,-5.358,1,0.0936,0.0727,0.000297,0.0691,0.781,174.678
64,602635,0.796,0.705,-4.82,0,0.0358,0.0332,2.14E-06,0.0809,0.774,113.964
64,532997,0.802,0.591,-4.895,1,0.225,0.0104,0,0.196,0.309,139.864
64,2189224,0.727,0.831,-8.699,1,0.126,0.0288,0.00038,0.145,0.579,97.6
64,134807,0.717,0.671,-5.077,0,0.0337,0.0018,2.54E-06,0.0921,0.699,110.054
64,962686,0.9,0.656,-7.218,0,0.222,0.43,0,0.189,0.288,106.948
64,1523358,0.9,0.656,-7.218,0,0.222,0.43,0,0.189,0.288,106.948
64,602635,0.735,0.521,-6.696,0,0.0876,0.0888,0,0.065,0.374,77.01
64,2645141,0.722,0.851,-3.873,0,0.0639,0.0319,0,0.108,0.452,126.885
64,2189224,0.412,0.876,-6.008,0,0.47,0.102,0,0.297,0.703,130.159
64,1619285,0.813,0.687,-5.62,0,0.184,0.0935,0,0.146,0.911,120.023
64,2712903,0.55,0.514,-7.348,1,0.0265,0.118,0,0.0906,0.311,138.105
64,1111514,0.686,0.818,-5.111,0,0.241,0.0374,0,0.329,0.633,83.182
64,792756,0.805,0.796,-3.904,0,0.262,0.209,0,0.311,0.7,83.339
64,2345140,0.492,0.646,-5.334,0,0.0303,0.00136,2.21E-05,0.121,0.214,112.228
64,5071091,0.834,0.878,-9.484,1,0.15,0.0461,0,0.334,0.418,102.848
64,532997,0.859,0.6,-4.63,0,0.301,0.071,0,0.353,0.568,123.017
64,2645141,0.547,0.939,-4.052,1,0.131,0.00591,0,0.227,0.557,103.933
64,3319014,0.761,0.413,-8.104,1,0.195,0.019,0,0.0829,0.595,141.056
64,2597764,0.511,0.472,-8.119,1,0.0284,0.544,0.000519,0.104,0.261,123.247
64,792756,0.693,0.729,-8.281,0,0.0347,0.000107,1.9E-05,0.119,0.614,83.989
64,102877,0.572,0.81,-5.791,0,0.0557,0.0147,6.94E-06,0.13,0.106,126.045
64,2548383,0.682,0.721,-4.633,0,0.0284,0.0341,0,0.381,0.248,101.067
64,488543,0.758,0.574,-6.889,0,0.0572,0.46,0.00272,0.102,0.261,151.985
64,761960,0.575,0.543,-5.062,1,0.0529,0.102,0,0.176,0.283,159.905
64,2712903,0.61,0.383,-7.543,1,0.0322,0.676,0,0.0949,0.164,137.766
64,962686,0.846,0.774,-5.131,1,0.0509,0.00752,0,0.207,0.375,120.012
64,2119355,0.753,0.709,-5.132,0,0.0347,0.00634,0.000896,0.0967,0.572,99.966
64,1111514,0.546,0.795,-5.825,0,0.444,0.253,0,0.0775,0.572,93.221
64,962686,0.668,0.724,-5.953,1,0.0536,0.00551,0,0.218,0.318,148.522
64,3523313,0.638,0.656,-5.886,1,0.0357,0.188,0,0.146,0.225,104.036
64,2209269,0.585,0.717,-8.379,0,0.0311,0.0561,0.0148,0.366,0.636,111.563
63,274614,0.752,0.489,-5.233,1,0.137,0.11,3.57E-06,0.202,0.373,108.005
63,3129692,0.28,0.344,-12.577,1,0.0293,0.715,0.00642,0.133,0.232,171.143
63,810549,0.513,0.485,-10.481,1,0.175,0.00199,4.58E-06,0.177,0.527,105.613
63,1245863,0.726,0.802,-4.688,1,0.267,0.0592,0,0.117,0.707,100.008
63,2783882,0.546,0.667,-5.236,1,0.274,0.0152,0,0.0895,0.471,87.666
63,1476440,0.605,0.619,-8.971,0,0.0261,0.423,0.313,0.0732,0.578,133.074
63,1248012,0.555,0.746,-5.522,1,0.033,0.00825,0,0.0796,0.712,75.01
63,1248012,0.291,0.4,-10.615,1,0.0306,0.145,1.86E-05,0.259,0.0935,83.112
63,892494,0.562,0.659,-5.234,1,0.0824,0.268,0,0.133,0.241,87.539
63,1079752,0.855,0.463,-7.454,1,0.0367,0.217,1.77E-05,0.347,0.866,102.931
63,1944632,0.543,0.919,-4.831,0,0.0415,0.000449,0,0.243,0.498,125.023
63,1248012,0.554,0.794,-5.417,1,0.035,0.0697,0,0.63,0.79,176.01
63,82845,0.354,0.411,-6.018,1,0.0344,0.815,1E-06,0.106,0.43,90.831
63,1456603,0.602,0.866,-3.111,0,0.076,0.193,0,0.0695,0.586,145.059
63,1459871,0.859,0.6,-4.63,0,0.301,0.071,0,0.353,0.568,123.017
63,1248012,0.487,0.859,-4.403,1,0.0488,0.00204,0,0.322,0.377,148.037
63,1456603,0.456,0.76,-3.015,0,0.0988,0.0337,0,0.228,0.189,148.063
63,632175,0.66,0.867,-4.285,0,0.116,0.11,0,0.0368,0.377,93.033
63,340692,0.878,0.455,-8.845,1,0.077,0.0462,0.00484,0.0353,0.79,129.953
63,492941,0.428,0.911,-4.743,1,0.0554,0.00245,0,0.332,0.467,150.038
63,1944977,0.702,0.53,-4.384,1,0.0296,0.679,0,0.241,0.319,112.036
63,2042296,0.508,0.823,-3.711,1,0.031,0.00741,0,0.104,0.152,95.98
63,1476440,0.606,0.655,-6.328,1,0.402,0.139,0,0.103,0.696,159.824
63,2241719,0.725,0.431,-5.988,0,0.0707,0.00113,0,0.14,0.199,174.083
63,1476440,0.621,0.853,-5.735,0,0.0253,0.0767,3.26E-06,0.0893,0.714,128.142
63,1997036,0.415,0.781,-6.947,1,0.0357,0.00401,0,0.126,0.261,142.966
63,1944977,0.672,0.827,-3.829,0,0.0693,0.101,0,0.16,0.58,127.076
63,574585,0.813,0.687,-5.62,0,0.184,0.0935,0,0.146,0.911,120.023
63,1248012,0.745,0.805,-5.549,1,0.0307,0.0223,1.06E-06,0.13,0.765,126.065
63,2241719,0.88,0.438,-7.562,1,0.248,0.0147,0,0.0907,0.714,90.02
63,4636,0.781,0.526,-6.986,0,0.293,0.0633,0,0.0457,0.665,94.993
63,1245863,0.789,0.55,-7.423,0,0.0473,0.174,0,0.0614,0.696,172.049
63,1944977,0.643,0.406,-7.772,1,0.0262,0.456,0.000375,0.144,0.349,82.07
63,1474197,0.723,0.644,-6.863,0,0.222,0.00308,0,0.352,0.645,144.09
63,1322180,0.53,0.826,-6.369,1,0.43,0.0209,0,0.0915,0.277,95.99
63,1322180,0.767,0.762,-6.116,1,0.272,0.114,0,0.125,0.307,94.145
63,810549,0.61,0.431,-6.73,1,0.294,0.03,0,0.099,0.463,136.878
63,1997036,0.504,0.957,-2.657,1,0.0529,0.00298,0,0.187,0.676,135.013
63,853224,0.56,0.719,-6.243,0,0.109,0.0166,0,0.11,0.21,94.026
63,1743959,0.71,0.477,-7.44,1,0.0397,0.167,1.24E-06,0.128,0.143,94.932
63,574585,0.78,0.72,-5.914,0,0.0278,0.28,0.591,0.132,0.583,108.685
63,2755564,0.545,0.753,-4.618,0,0.036,0.0417,0,0.389,0.434,105.754
63,892494,0.706,0.751,-6.323,1,0.0708,0.173,0,0.168,0.195,91.031
63,739144,0.664,0.692,-4.128,0,0.127,0.237,0,0.0798,0.233,154.924
63,529597,0.588,0.856,-5.288,0,0.0648,0.00128,2.78E-06,0.109,0.359,150.008
63,274668,0.563,0.576,-6.495,1,0.0401,0.171,0,0.158,0.412,75.019
63,1944632,0.363,0.408,-10.861,0,0.0273,0.185,2.94E-06,0.113,0.271,87.335
63,1245863,0.441,0.623,-7.331,0,0.0414,0.135,0,0.14,0.285,78.082
63,1944632,0.534,0.708,-5.732,1,0.0402,0.089,0,0.192,0.488,130.639
63,1369157,0.791,0.565,-3.933,0,0.0439,0.0623,0,0.156,0.181,99.961
63,2783882,0.764,0.504,-6.781,0,0.106,0.135,0,0.143,0.678,85.545
63,2042296,0.426,0.908,-3.437,0,0.0504,0.00686,0,0.167,0.16,150.979
63,2783882,0.696,0.801,-5.641,0,0.0952,0.0469,0,0.502,0.536,93.003
63,738767,0.606,0.226,-10.617,0,0.0347,0.715,0.0001,0.35,0.142,122.711
63,810549,0.942,0.892,-6.363,0,0.196,0.023,0.000897,0.264,0.595,100.007
63,2783882,0.691,0.492,-10.815,0,0.196,0.405,0,0.0955,0.54,92.019
63,274614,0.539,0.731,-5.085,0,0.453,0.112,1.19E-06,0.129,0.568,81.114
63,1645688,0.698,0.813,-5.171,1,0.0395,0.00681,3.18E-05,0.103,0.355,150.001
63,1245863,0.742,0.441,-5.541,0,0.0403,0.0689,0,0.0715,0.39,74.987
63,327660,0.78,0.608,-5.674,1,0.0348,0.592,0,0.158,0.91,134.045
63,1245863,0.815,0.739,-5.726,0,0.0479,0.0119,0,0.615,0.361,119.98
63,1456603,0.467,0.635,-6.115,1,0.154,0.314,4.16E-06,0.844,0.51,127.596
63,307196,0.417,0.824,-7.36,0,0.105,0.000239,0.0545,0.0725,0.4,157.92
63,150750,0.417,0.824,-7.36,0,0.105,0.000239,0.0545,0.0725,0.4,157.92
63,233628,0.466,0.721,-5.45,1,0.0358,0.285,0,0.148,0.425,76.988
63,2783882,0.726,0.607,-7.68,1,0.0498,0.0389,0,0.19,0.891,81.997
63,1944977,0.664,0.351,-12.136,1,0.118,0.226,2.38E-06,0.106,0.816,113.204
63,144893,0.736,0.868,-3.01,0,0.0454,0.166,1.48E-06,0.0419,0.613,94.026
63,2042296,0.555,0.682,-5.711,1,0.0269,0.0029,0,0.0662,0.383,105.987
63,1116765,0.597,0.417,-7.952,1,0.0502,0.395,8.35E-06,0.128,0.263,143.839
63,1245863,0.698,0.828,-5.248,0,0.0756,0.0229,0,0.0836,0.484,124.964
63,217554,0.901,0.656,-7.452,0,0.277,0.0807,0,0.181,0.599,119.956
63,2042296,0.434,0.764,-3.45,1,0.0299,0.0534,0,0.437,0.309,51.316
63,1245863,0.674,0.616,-4.757,1,0.0432,0.118,0,0.289,0.63,77.968
63,1898273,0.718,0.712,-5.242,1,0.222,0.0225,0,0.0442,0.42,97.005
63,1944632,0.439,0.874,-4.165,1,0.0299,0.00571,0,0.176,0.527,150.036
63,1245863,0.687,0.668,-4.061,1,0.0282,0.0253,0,0.744,0.418,113.053
63,1218078,0.666,0.975,-3.47,1,0.0345,0.0135,0.000925,0.105,0.452,128.005
63,2042296,0.358,0.836,-2.821,0,0.0419,0.0724,0,0.15,0.252,162.007
63,1245863,0.723,0.322,-9.702,1,0.0341,0.014,0,0.119,0.0406,90.063
63,1944632,0.442,0.952,-2.214,1,0.0541,2.41E-05,0,0.205,0.505,130.682
63,150750,0.284,0.704,-7.276,1,0.186,0.00583,0.000115,0.0424,0.1,191.702
63,307196,0.284,0.704,-7.276,1,0.186,0.00583,0.000115,0.0424,0.1,191.702
63,103804,0.61,0.83,-4.105,1,0.0571,0.033,0,0.118,0.728,182.162
63,1944977,0.854,0.766,-4.697,0,0.141,0.0242,0,0.0793,0.784,118.004
63,321389,0.636,0.428,-6.512,1,0.0375,0.434,1.02E-05,0.0907,0.32,139.919
63,1245863,0.533,0.674,-5.862,1,0.358,0.018,0,0.0906,0.602,213.737
63,233628,0.654,0.726,-8.354,1,0.286,0.312,0,0.0603,0.94,74.009
63,221361,0.778,0.776,-5.359,1,0.0362,0.0338,0.0216,0.0772,0.361,127.049
63,233628,0.607,0.281,-12.632,1,0.0258,0.733,0.000123,0.29,0.468,134.977
63,233628,0.878,0.619,-5.56,1,0.102,0.0533,0,0.113,0.639,136.041
63,82845,0.306,0.121,-15.551,0,0.0554,0.85,0.000176,0.257,0.166,174.053
63,1456603,0.614,0.786,-5.785,0,0.0277,0.0083,0,0.359,0.365,136.033
63,2042296,0.482,0.9,-3.154,1,0.0459,0.000817,0,0.124,0.351,130.996
63,82845,0.737,0.637,-6.308,0,0.0735,0.262,0,0.319,0.537,100.033
63,274668,0.519,0.552,-5.023,1,0.0259,0.18,0,0.149,0.331,89.957
63,368151,0.528,0.511,-8.144,1,0.0324,0.126,0,0.101,0.351,100.1
63,892494,0.73,0.728,-3.113,1,0.0291,0.197,0,0.197,0.68,130.061
63,711519,0.632,0.807,-5.893,1,0.126,0.144,0.0211,0.125,0.784,160.174
63,892494,0.647,0.749,-5.019,1,0.0478,0.0386,0,0.298,0.659,76.84
63,2042296,0.42,0.872,-3.712,0,0.0406,0.0162,0,0.0919,0.312,166.119
63,1997036,0.419,0.785,-4.483,0,0.0313,0.0289,0,0.0799,0.332,152.053
63,1245863,0.732,0.549,-4.194,1,0.0312,0.163,6.01E-05,0.122,0.479,131.006
63,2042296,0.425,0.922,-2.6,1,0.0412,0.0174,0,0.104,0.564,156.045
63,632175,0.596,0.738,-3.109,1,0.0411,0.109,0,0.0947,0.461,127.961
63,321389,0.585,0.872,-4.205,1,0.0643,0.16,0,0.0868,0.962,160.066
63,853224,0.655,0.837,-4.004,1,0.0625,0.000659,0.00485,0.156,0.694,145.914
63,2042296,0.443,0.853,-3.885,1,0.0361,0.00217,1.77E-06,0.198,0.338,143.986
63,492941,0.835,0.741,-1.609,1,0.0339,0.0172,0.0577,0.0826,0.612,111.963
63,738767,0.739,0.511,-7.844,1,0.0362,0.167,1.34E-06,0.133,0.542,96.038
63,1245863,0.628,0.678,-4.417,1,0.0297,0.026,0,0.123,0.36,83.995
63,274668,0.458,0.351,-6.049,1,0.0244,0.696,0,0.143,0.102,79.993
63,1645688,0.882,0.736,-2.892,0,0.116,0.00222,0,0.0515,0.582,125.995
63,1459871,0.729,0.625,-5.266,1,0.0315,0.194,0.00986,0.248,0.261,146.034
63,892494,0.676,0.769,-3.513,1,0.0464,0.0214,0,0.0797,0.781,100.02
63,1113966,0.578,0.79,-6.853,1,0.0302,0.000133,0.0878,0.169,0.375,124.998
63,2042296,0.428,0.919,-3.245,0,0.0618,0.0503,0,0.245,0.294,145.927
63,1944977,0.578,0.287,-13.642,0,0.0829,0.915,0,0.0969,0.735,187.796
63,1322180,0.661,0.603,-6.805,1,0.133,0.0971,0,0.127,0.158,89.94
63,2042296,0.43,0.703,-5.52,1,0.0342,0.0465,0,0.0809,0.328,149.873
63,1944977,0.737,0.624,-6.487,1,0.0398,0.251,0.00295,0.101,0.651,107.959
63,1944632,0.525,0.63,-6.673,1,0.0317,0.00119,0,0.146,0.236,106.978
63,2783882,0.858,0.697,-5.361,1,0.23,0.114,0,0.224,0.364,98.013
63,853224,0.843,0.538,-8.028,1,0.0833,0.0273,0,0.124,0.428,97.49
63,853224,0.681,0.473,-5.733,0,0.449,0.414,0,0.0794,0.766,194.826
63,989341,0.578,0.727,-4.872,1,0.0332,0.0304,1.99E-05,0.172,0.885,170.593
63,103804,0.612,0.601,-7.089,1,0.164,0.168,0,0.117,0.525,147.018
63,544595,0.398,0.547,-6.846,1,0.0261,0.414,0.00143,0.146,0.305,73.396
63,2783882,0.854,0.75,-5.273,0,0.29,0.0606,0,0.0968,0.814,134.919
63,1944977,0.854,0.6,-4.755,1,0.0411,0.0035,7.52E-06,0.0758,0.835,119.996
63,1245863,0.59,0.735,-4.924,1,0.297,0.0277,0,0.0818,0.398,102.076
63,1645688,0.762,0.869,-3.287,0,0.13,0.0793,0,0.137,0.747,132.05
63,2081760,0.155,0.324,-10.15,1,0.0393,0.836,0.0637,0.0785,0.0776,177.201
63,891194,0.726,0.728,-5.775,0,0.0408,0.239,0,0.177,0.566,115.047
63,1456603,0.477,0.647,-4.657,0,0.343,0.0872,0,0.119,0.549,109.879
63,1445412,0.72,0.514,-7.108,1,0.132,0.146,0.00713,0.107,0.212,142.98
63,1390090,0.639,0.903,-5.013,0,0.0371,0.00963,7.06E-05,0.174,0.96,135.938
63,1445412,0.906,0.624,-5.556,1,0.179,0.000185,6.21E-06,0.0608,0.775,84.009
63,810549,0.652,0.671,-5.376,0,0.315,0.00402,2.89E-05,0.598,0.518,159.963
63,1645688,0.727,0.937,-2.871,0,0.286,0.00417,0,0.091,0.749,132.067
63,1733336,0.481,0.88,-4.55,1,0.0717,0.00465,6.02E-05,0.204,0.289,95.023
63,892494,0.742,0.762,-4.043,1,0.0575,0.0202,0,0.0921,0.367,91.009
63,853224,0.781,0.57,-5.874,0,0.188,0.273,0,0.196,0.858,107.059
63,1944632,0.459,0.427,-7.734,1,0.0267,0.114,0,0.168,0.354,139.902
63,1245863,0.369,0.639,-4.839,1,0.0341,0.418,0,0.141,0.345,81.053
63,321389,0.591,0.815,-4.725,1,0.0366,0.168,8.68E-06,0.142,0.306,118.024
62,911515,0.586,0.759,-5.338,1,0.0457,0.1,0,0.084,0.687,184.031
